chunk_id,sentence_id,group,start,end,duration,transcript,question_mark,elipses,nwords,duration_seconds,words_per_second,word_present_maybe,word_present_sort_of,word_present_unsure,word_present_dont_know,word_present_confused,word_present_possibly,liwc_certitude,chunk_sum_turn_duration,chunk_mean_turn_duration,chunk_count_duration,chunk_median_turn_duration,chunk_sd_turn_duration,pd_chunk_sum_pitch,pd_chunk_mean_pitch,pd_chunk_median_pitch,pd_chunk_sd_pitch,pd_chunk_sum_loudness,pd_chunk_mean_loudness,pd_chunk_median_loudness,pd_chunk_sd_loudness
"(1.55e+03,1.58e+03]",521,orange,00:26:15,00:26:20,5,Okay. So I get how these are like the same.,FALSE,FALSE,10,5,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,11.970583999999235,0.7980389333332824,15,0.600097999999889,0.604905514856022,188839.36954000007,62.94645651333341,0,90.21859260728924,634.8896260499989,0.21162987535,0.1795699,0.12184230597140937
"(1.58e+03,1.61e+03]",522,orange,00:26:20,00:26:23,3,And then this is like- How much is this?,TRUE,FALSE,9,3,2.59199999999985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",523,orange,00:26:23,00:26:26,3,This is 4.62.,FALSE,FALSE,3,3,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",524,orange,00:26:26,00:26:28,2,Everyone kept up the same of cases up there.,FALSE,FALSE,9,2,3.88799999999958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",525,orange,00:26:28,00:26:31,3,You know what? I'll change mine.,TRUE,FALSE,6,3,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",526,orange,00:26:31,00:26:33,2,Cool.,FALSE,FALSE,1,2,0.432000000000018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",527,orange,00:26:33,00:26:37,4,So that's 4.62.,FALSE,FALSE,3,4,0.647999999999979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",528,orange,00:26:37,00:26:39,2,So then-,FALSE,FALSE,2,2,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",529,orange,00:26:39,00:26:41,2,I didn't even see you get up.,FALSE,FALSE,7,2,3.02400000000013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",530,orange,00:26:41,00:26:42,1,Did you get up and write it there?,TRUE,FALSE,8,1,6.91199999999822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",531,orange,00:26:42,00:26:43,1,Yeah.,FALSE,FALSE,1,1,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",532,orange,00:26:43,00:26:45,2,When did you get up?,TRUE,FALSE,5,2,2.1600000000000894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",533,orange,00:26:45,00:26:48,3,We must have been so busy.,FALSE,FALSE,6,3,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.33,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.58e+03,1.61e+03]",534,orange,00:26:48,00:26:50,2,"Uh, Robert.",FALSE,FALSE,2,2,0.863999999999908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.93981900000017,1.3528442142857267,14,0.6649780000000192,1.3957045207766103,188518.33442999978,62.83944480999982,0,102.31408525707337,447.6581034700005,0.14921936782333334,0.128336,0.08530127571287224
"(1.61e+03,1.64e+03]",535,orange,00:26:50,00:26:52,2,Ready?,TRUE,FALSE,1,2,0.432000000000018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10.830198999999993,0.7735856428571424,14,0.49505599999997685,0.740396880627663,128153.37281999995,42.71779093999997,0,93.88417094410364,310.5984021299994,0.10353280071,0.09226783,0.05682592874835635
"(1.61e+03,1.64e+03]",536,orange,00:26:57,00:27:09,12,So it's like minus 4.6.,FALSE,FALSE,5,12,0.359999999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10.830198999999993,0.7735856428571424,14,0.49505599999997685,0.740396880627663,128153.37281999995,42.71779093999997,0,93.88417094410364,310.5984021299994,0.10353280071,0.09226783,0.05682592874835635
"(1.61e+03,1.64e+03]",537,orange,00:27:09,00:27:11,2,That's 1.,FALSE,FALSE,2,2,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10.830198999999993,0.7735856428571424,14,0.49505599999997685,0.740396880627663,128153.37281999995,42.71779093999997,0,93.88417094410364,310.5984021299994,0.10353280071,0.09226783,0.05682592874835635
"(1.64e+03,1.67e+03]",538,orange,00:27:25,00:27:31,6,But the first question was just asking what was the amplitude of the cosine equation.,FALSE,FALSE,15,6,2.15999999999998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.029905000000326,0.7633288095238251,21,0.5,0.8101738737219971,98112.75028,32.704250093333386,0,64.24667029492166,265.2767973280004,0.08842559910933334,0.07821436000000001,0.04605817960505928
"(1.64e+03,1.67e+03]",539,orange,00:27:31,00:27:38,7,"And just because this is a cosine equation, it still adopts the same wavy type of graph",FALSE,FALSE,17,7,2.09828571428571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.029905000000326,0.7633288095238251,21,0.5,0.8101738737219971,98112.75028,32.704250093333386,0,64.24667029492166,265.2767973280004,0.08842559910933334,0.07821436000000001,0.04605817960505928
"(1.64e+03,1.67e+03]",540,orange,00:27:38,00:27:40,2,that a sine equation would.,FALSE,FALSE,5,2,2.1600000000000894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.029905000000326,0.7633288095238251,21,0.5,0.8101738737219971,98112.75028,32.704250093333386,0,64.24667029492166,265.2767973280004,0.08842559910933334,0.07821436000000001,0.04605817960505928
"(1.64e+03,1.67e+03]",541,orange,00:27:40,00:27:47,7,So we don't really treat finding the amplitude really that much.,FALSE,FALSE,11,7,1.35771428571428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.27,16.029905000000326,0.7633288095238251,21,0.5,0.8101738737219971,98112.75028,32.704250093333386,0,64.24667029492166,265.2767973280004,0.08842559910933334,0.07821436000000001,0.04605817960505928
"(1.64e+03,1.67e+03]",542,orange,00:27:47,00:27:54,7,We see that our highest y value for this graph is positive 20 and the lowest is negative 20.,FALSE,FALSE,19,7,2.34514285714285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.029905000000326,0.7633288095238251,21,0.5,0.8101738737219971,98112.75028,32.704250093333386,0,64.24667029492166,265.2767973280004,0.08842559910933334,0.07821436000000001,0.04605817960505928
"(1.67e+03,1.7e+03]",543,orange,00:27:54,00:27:57,3,So we know that our midline must be zero.,FALSE,FALSE,9,3,2.59200000000011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.22,22.57006700000011,1.6121476428571506,14,1.339965500000062,0.8704771612001173,114508.22728000002,38.16940909333332,0,75.86127631986741,256.59887009500034,0.08553295669833333,0.076843945,0.04014005190151845
"(1.67e+03,1.7e+03]",544,orange,00:27:57,00:28:00,3,"And actually if you look back at the equation as well,",FALSE,FALSE,11,3,3.16799999999982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.09,22.57006700000011,1.6121476428571506,14,1.339965500000062,0.8704771612001173,114508.22728000002,38.16940909333332,0,75.86127631986741,256.59887009500034,0.08553295669833333,0.076843945,0.04014005190151845
"(1.67e+03,1.7e+03]",545,orange,00:28:00,00:28:05,5,we see that there is no value to specify the midline actually.,FALSE,FALSE,12,5,2.07359999999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.33,22.57006700000011,1.6121476428571506,14,1.339965500000062,0.8704771612001173,114508.22728000002,38.16940909333332,0,75.86127631986741,256.59887009500034,0.08553295669833333,0.076843945,0.04014005190151845
"(1.67e+03,1.7e+03]",546,orange,00:28:05,00:28:16,11,"There's nothing being added to 20 times cosine 30x, which tells you that the midline here is zero.",FALSE,FALSE,18,11,1.4138181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,22.57006700000011,1.6121476428571506,14,1.339965500000062,0.8704771612001173,114508.22728000002,38.16940909333332,0,75.86127631986741,256.59887009500034,0.08553295669833333,0.076843945,0.04014005190151845
"(1.67e+03,1.7e+03]",547,orange,00:28:16,00:28:21,5,So we know that we can work from that point to the highest point on the graph to find our amplitude.,FALSE,FALSE,21,5,3.62879999999994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,22.57006700000011,1.6121476428571506,14,1.339965500000062,0.8704771612001173,114508.22728000002,38.16940909333332,0,75.86127631986741,256.59887009500034,0.08553295669833333,0.076843945,0.04014005190151845
"(1.7e+03,1.73e+03]",548,orange,00:28:21,00:28:26,5,And that we can use.,FALSE,FALSE,5,5,0.863999999999985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.880004999999983,0.5811767647058813,17,0.4901129999998375,0.35697645478142254,77950.99003999996,25.983663346666606,0,71.65820440597415,267.79161222000045,0.08926387074000001,0.07101127500000001,0.07239891048211905
"(1.7e+03,1.73e+03]",549,orange,00:28:26,00:28:41,15,Which we're also given that because given that would be the greatest value that's essentially attached onto the cosine 30x.,FALSE,FALSE,20,15,1.152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.880004999999983,0.5811767647058813,17,0.4901129999998375,0.35697645478142254,77950.99003999996,25.983663346666606,0,71.65820440597415,267.79161222000045,0.08926387074000001,0.07101127500000001,0.07239891048211905
"(1.73e+03,1.76e+03]",550,orange,00:29:00,00:29:04,4,"I got that the period was 12, because the period is basically",FALSE,FALSE,12,4,2.59200000000011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.050171999999748,0.8227429090908862,11,0.690063999999893,0.6289140919193177,127036.16468999999,42.34538823000007,0,87.52679413844365,256.77333947999983,0.08559111316,0.070074585,0.06604425510487873
"(1.73e+03,1.76e+03]",551,orange,00:29:04,00:29:08,4,"from one point in the wave to the same point,",FALSE,FALSE,10,4,2.15999999999993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.050171999999748,0.8227429090908862,11,0.690063999999893,0.6289140919193177,127036.16468999999,42.34538823000007,0,87.52679413844365,256.77333947999983,0.08559111316,0.070074585,0.06604425510487873
"(1.73e+03,1.76e+03]",552,orange,00:29:08,00:29:11,3,kind of like a wavelength.,FALSE,FALSE,5,3,1.44000000000006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.050171999999748,0.8227429090908862,11,0.690063999999893,0.6289140919193177,127036.16468999999,42.34538823000007,0,87.52679413844365,256.77333947999983,0.08559111316,0.070074585,0.06604425510487873
"(1.73e+03,1.76e+03]",553,orange,00:29:11,00:29:16,5,This.,FALSE,FALSE,1,5,0.172799999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.050171999999748,0.8227429090908862,11,0.690063999999893,0.6289140919193177,127036.16468999999,42.34538823000007,0,87.52679413844365,256.77333947999983,0.08559111316,0.070074585,0.06604425510487873
"(1.73e+03,1.76e+03]",554,orange,00:29:16,00:29:17,1,"So basically, what you have to find out",FALSE,FALSE,8,1,6.9120000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.050171999999748,0.8227429090908862,11,0.690063999999893,0.6289140919193177,127036.16468999999,42.34538823000007,0,87.52679413844365,256.77333947999983,0.08559111316,0.070074585,0.06604425510487873
"(1.73e+03,1.76e+03]",555,orange,00:29:17,00:29:20,3,is just what x value is at the first point,FALSE,FALSE,10,3,2.87999999999983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9.050171999999748,0.8227429090908862,11,0.690063999999893,0.6289140919193177,127036.16468999999,42.34538823000007,0,87.52679413844365,256.77333947999983,0.08559111316,0.070074585,0.06604425510487873
"(1.76e+03,1.79e+03]",556,orange,00:29:20,00:29:22,2,"and what x value is at the second point,",FALSE,FALSE,9,2,3.88800000000016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",557,orange,00:29:22,00:29:25,3,and subtract the first from the second.,FALSE,FALSE,7,3,2.01600000000008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",558,orange,00:29:25,00:29:27,2,So I got 12.,FALSE,FALSE,4,2,1.72799999999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",559,orange,00:29:27,00:29:30,3,Any questions?,TRUE,FALSE,2,3,0.576000000000025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",560,orange,00:29:30,00:29:32,2,Could you get it from the equation also?,TRUE,FALSE,8,2,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",561,orange,00:29:32,00:29:34,2,Yes.,FALSE,FALSE,1,2,0.431999999999954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",562,orange,00:29:34,00:29:36,2,It's 30.,FALSE,FALSE,2,2,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",563,orange,00:29:36,00:29:40,4,"The angular speed, in theory, is 30.",FALSE,FALSE,7,4,1.51200000000006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.76e+03,1.79e+03]",564,orange,00:29:40,00:29:45,5,"So you divide 360 by 30, and you get 20.",FALSE,FALSE,10,5,1.72799999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13.339966000000004,1.1116638333333335,12,0.2650149999999485,1.79551313620687,105860.80877000003,35.28693625666653,0,79.72915528464063,208.65900517699967,0.06955300172566667,0.064651915,0.028014756759873534
"(1.79e+03,1.82e+03]",565,orange,00:29:57,00:29:59,2,This is circle.,FALSE,FALSE,3,2,1.29600000000005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",566,orange,00:29:59,00:29:59,0,Oh.,FALSE,FALSE,1,0,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",567,orange,00:29:59,00:30:01,2,No?,TRUE,FALSE,1,2,0.432000000000018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",568,orange,00:30:01,00:30:02,1,Oh.,FALSE,FALSE,1,1,0.863999999999778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",569,orange,00:30:02,00:30:03,1,OK.,FALSE,FALSE,1,1,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",570,orange,00:30:03,00:30:08,5,"So first one, we're going to do 3.",FALSE,FALSE,8,5,1.38240000000006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",571,orange,00:30:08,00:30:13,5,"It's pretty simple because they gave you the equation,",FALSE,FALSE,9,5,1.55519999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",572,orange,00:30:13,00:30:18,5,so we solved it just to solve any other cosine or sine,FALSE,FALSE,12,5,2.07359999999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.79e+03,1.82e+03]",573,orange,00:30:18,00:30:19,1,or any other equation.,FALSE,FALSE,4,1,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12.640137999999752,0.8426758666666501,15,0.6600349999998798,0.736012322272802,103479.55601999997,34.49318533999988,0,84.47751507952867,295.4783728960002,0.09849279096533331,0.08020133,0.0666124244183435
"(1.82e+03,1.85e+03]",574,orange,00:30:19,00:30:24,5,This was the original equation.,FALSE,FALSE,5,5,0.863999999999985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",575,orange,00:30:24,00:30:25,1,I'm sorry about that.,FALSE,FALSE,4,1,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",576,orange,00:30:25,00:30:28,3,And then I divided both sides by 20.,FALSE,FALSE,8,3,2.3040000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",577,orange,00:30:28,00:30:33,5,And I just simplified it to make it 3 over 4.,FALSE,FALSE,11,5,1.90079999999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",578,orange,00:30:35,00:30:38,3,I used the inverse cosine function on both sides,FALSE,FALSE,9,3,2.59199999999985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",579,orange,00:30:38,00:30:42,4,to eliminate the cosine that had the variable in it.,FALSE,FALSE,10,4,2.1600000000000894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",580,orange,00:30:42,00:30:46,4,And then I divided both sides by the coefficient of x.,FALSE,FALSE,11,4,2.37599999999992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.82e+03,1.85e+03]",581,orange,00:30:46,00:30:51,5,And I got that right.,FALSE,FALSE,5,5,0.863999999999985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.399900000000343,0.9111055555555747,18,0.5599975000000086,0.7550242998682035,69095.01493999994,23.031671646666588,0,57.40997305859931,219.6967535000001,0.07323225116666668,0.066950865,0.03242173799468894
"(1.85e+03,1.88e+03]",582,orange,00:30:51,00:30:52,1,How do you know to use inverse cosine?,TRUE,FALSE,8,1,6.9120000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",583,orange,00:30:52,00:30:55,3,We never talked about that.,FALSE,FALSE,5,3,1.44000000000006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",584,orange,00:30:55,00:30:57,2,What were we talking about?,TRUE,FALSE,5,2,2.15999999999977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",585,orange,00:30:57,00:30:58,1,I don't know how to.,FALSE,FALSE,5,1,4.32000000000018,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",586,orange,00:30:58,00:31:00,2,I know we use inverse sine a lot.,FALSE,FALSE,8,2,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",587,orange,00:31:00,00:31:02,2,But here's inverse cosine.,FALSE,FALSE,4,2,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",588,orange,00:31:03,00:31:07,4,I'm not sure you understand the inverse sine.,FALSE,FALSE,8,4,1.72799999999994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",589,orange,00:31:07,00:31:10,3,"Yes, Robert?",TRUE,FALSE,2,3,0.576000000000025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
"(1.85e+03,1.88e+03]",590,orange,00:31:10,00:31:15,5,I feel like you had to have these points.,FALSE,FALSE,9,5,1.55519999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.150146999999833,0.6431884999999924,22,0.455016999999998,0.5033041088423803,74791.28524999993,24.930428416666768,0,65.71193660053062,207.578807856,0.069192935952,0.06564591,0.02659041763135468
