"","chunk_id","sentence_id","group","start","end","duration","transcript","question_mark","elipses","nwords","duration_seconds","words_per_second","word_present_maybe","word_present_sort_of","word_present_unsure","word_present_dont_know","word_present_confused","word_present_possibly","liwc_certitude","chunk_sum_turn_duration","chunk_mean_turn_duration","chunk_count_duration","chunk_median_turn_duration","chunk_sd_turn_duration","pd_chunk_sum_pitch","pd_chunk_mean_pitch","pd_chunk_median_pitch","pd_chunk_sd_pitch","pd_chunk_sum_loudness","pd_chunk_mean_loudness","pd_chunk_median_loudness","pd_chunk_sd_loudness"
"374","(1.1e+03,1.13e+03]",374,"orange","00:18:30","00:18:33",3,"What you would graph is y equals 15 and y equals this.",FALSE,FALSE,12,3,3.45599999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"375","(1.1e+03,1.13e+03]",375,"orange","00:18:33","00:18:37",4,"Okay, so you're- When you're adding 12, you're just going through the entire period.",FALSE,FALSE,14,4,3.02400000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"376","(1.1e+03,1.13e+03]",376,"orange","00:18:37","00:18:39",2,"And those are the two things you would graph.",FALSE,FALSE,9,2,3.88799999999987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"377","(1.1e+03,1.13e+03]",377,"orange","00:18:39","00:18:41",2,"Okay.",FALSE,FALSE,1,2,0.431999999999986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"378","(1.1e+03,1.13e+03]",378,"orange","00:18:41","00:18:43",2,"Six, you're going half the period.",FALSE,FALSE,6,2,2.59200000000011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"379","(1.1e+03,1.13e+03]",379,"orange","00:18:43","00:18:45",2,"Yeah.",FALSE,FALSE,1,2,0.431999999999986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"380","(1.1e+03,1.13e+03]",380,"orange","00:18:45","00:18:47",2,"Which wouldn't work.",FALSE,FALSE,3,2,1.29600000000005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"381","(1.1e+03,1.13e+03]",381,"orange","00:18:47","00:18:51",4,"Go to the side.",FALSE,FALSE,4,4,0.864000000000005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.330078,3.29125974999999,8,2.88500950000002,2.19565429066171,232215.24043,77.4050801433334,56.97675,82.8908622061458,537.492819859999,0.179164273286667,0.1385753,0.13554477451749
"1154","(3.74e+03,3.77e+03]",1154,"orange","01:02:20","01:02:21",1,"No, never mind, never mind.",FALSE,FALSE,5,1,4.31999999999759,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1155","(3.74e+03,3.77e+03]",1155,"orange","01:02:22","01:02:24",2,"Because that wouldn't make sense if every circle had 3.14.",FALSE,FALSE,10,2,4.32000000000018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1156","(3.74e+03,3.77e+03]",1156,"orange","01:02:25","01:02:26",1,"Exactly, it wouldn't be a really big circle.",FALSE,FALSE,8,1,6.9120000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1157","(3.74e+03,3.77e+03]",1157,"orange","01:02:28","01:02:29",1,"But luckily for you...",FALSE,TRUE,4,1,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1158","(3.74e+03,3.77e+03]",1158,"orange","01:02:30","01:02:31",1,"It's a ratio though.",FALSE,FALSE,4,1,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1159","(3.74e+03,3.77e+03]",1159,"orange","01:02:32","01:02:33",1,"Ratio wise?",TRUE,FALSE,2,1,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1160","(3.74e+03,3.77e+03]",1160,"orange","01:02:34","01:02:35",1,"I don't know.",FALSE,FALSE,3,1,2.59200000000011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1161","(3.74e+03,3.77e+03]",1161,"orange","01:02:36","01:02:39",3,"Use the measurements provided by the line length of the circumference of the circle.",FALSE,FALSE,14,3,4.03200000000017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1162","(3.74e+03,3.77e+03]",1162,"orange","01:02:40","01:02:41",1,"What is the circumference of a circle?",TRUE,FALSE,7,1,6.04800000000026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1163","(3.74e+03,3.77e+03]",1163,"orange","01:02:42","01:02:43",1,"2 pi r?",TRUE,FALSE,3,1,2.59200000000011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1164","(3.74e+03,3.77e+03]",1164,"orange","01:02:44","01:02:45",1,"Or is it pi times n?",TRUE,FALSE,6,1,5.18400000000022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1165","(3.74e+03,3.77e+03]",1165,"orange","01:02:46","01:02:47",1,"That's the same thing.",FALSE,FALSE,4,1,3.45600000000015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1166","(3.74e+03,3.77e+03]",1166,"orange","01:02:48","01:02:49",1,"I don't know.",FALSE,FALSE,3,1,2.59200000000011,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,18.0102529999999,2.25128162499999,8,2.57006849999993,1.4313297416104,167584.1303,55.8613767666664,0,81.0629936869667,436.803496289999,0.14560116543,0.1319615,0.0755522750827758
"1847","(5.69e+03,5.72e+03]",1847,"orange","01:34:51","01:34:53",2,"Lone ranger and Otto's.",FALSE,FALSE,4,2,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1848","(5.69e+03,5.72e+03]",1848,"orange","01:34:54","01:34:58",4,"Oh, you're talking about the new Disney movie.",FALSE,FALSE,8,4,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1849","(5.69e+03,5.72e+03]",1849,"orange","01:34:58","01:35:01",3,"Yeah, but the old Disney thing, just based on...",FALSE,TRUE,9,3,2.59200000000063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1850","(5.69e+03,5.72e+03]",1850,"orange","01:35:01","01:35:03",2,"There's this funny thing I found out.",FALSE,FALSE,7,2,3.02400000000013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1851","(5.69e+03,5.72e+03]",1851,"orange","01:35:03","01:35:06",3,"When Otto walks up to the lone ranger, he says,",FALSE,FALSE,10,3,2.87999999999954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1852","(5.69e+03,5.72e+03]",1852,"orange","01:35:06","01:35:08",2,"Good morning, kudosabe.",FALSE,FALSE,3,2,1.29600000000005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1853","(5.69e+03,5.72e+03]",1853,"orange","01:35:08","01:35:15",7,"And that there's actually no word or phrase or sentence, kudosabe.",FALSE,FALSE,11,7,1.35771428571422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.09,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1854","(5.69e+03,5.72e+03]",1854,"orange","01:35:15","01:35:18",3,"He said it means friend, but it does not mean friend.",FALSE,FALSE,11,3,3.1679999999995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"1855","(5.69e+03,5.72e+03]",1855,"orange","01:35:18","01:35:19",1,"What is it?",TRUE,FALSE,3,1,2.59200000000166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,25.4111310000008,2.82345900000008,9,2.53027400000065,1.70680834376517,185826.26165,61.9420872166667,0,81.4275805812099,475.9318865,0.158643962166667,0.1419684,0.0865691274177437
"149","(558,588]",149,"orange","00:09:20","00:09:23",3,"Then this touches the negative 5.",FALSE,FALSE,6,3,1.72799999999998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"150","(558,588]",150,"orange","00:09:23","00:09:25",2,"No, but you're shifting it up, not left or right.",FALSE,FALSE,10,2,4.32000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"151","(558,588]",151,"orange","00:09:25","00:09:30",5,"If you shift it left or right, then they're going to intersect a lot, but you're shifting it up.",FALSE,FALSE,19,5,3.28319999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"152","(558,588]",152,"orange","00:09:30","00:09:34",4,"I know, but they're still touching because they have to come down from each other.",FALSE,FALSE,15,4,3.24000000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"153","(558,588]",153,"orange","00:09:34","00:09:35",1,"They cross at some point.",FALSE,FALSE,5,1,4.31999999999986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"154","(558,588]",154,"orange","00:09:35","00:09:36",1,"Oh, you're right.",FALSE,FALSE,3,1,2.59199999999991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"155","(558,588]",155,"orange","00:09:36","00:09:37",1,"Wait.",FALSE,FALSE,1,1,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"156","(558,588]",156,"orange","00:09:38","00:09:40",2,"Because they're not separated.",FALSE,FALSE,4,2,1.72800000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"157","(558,588]",157,"orange","00:09:41","00:09:43",2,"This one's still going to intersect somewhere on here.",FALSE,FALSE,9,2,3.88799999999987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"158","(558,588]",158,"orange","00:09:43","00:09:44",1,"Okay.",FALSE,FALSE,1,1,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"159","(558,588]",159,"orange","00:09:46","00:09:49",3,"I still don't know how to do it.",FALSE,FALSE,8,3,2.30399999999998,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,34.2200319999999,3.110912,11,2.52996800000005,2.89968495732192,95953.8559899999,31.9846186633334,0,66.875442723878,344.083899689999,0.11469463323,0.097883835,0.0663520747798445
"183","(648,678]",183,"orange","00:10:49","00:10:52",3,"We're getting dismissed early on Thursday from the beginning of the week.",FALSE,FALSE,12,3,3.45599999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"184","(648,678]",184,"orange","00:10:58","00:11:00",2,"We're getting dismissed early both days.",FALSE,FALSE,6,2,2.59200000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"185","(648,678]",185,"orange","00:11:00","00:11:03",3,"Yeah, I know, but the cubby walk, people are going to have to clean or something, right?",TRUE,FALSE,17,3,4.89599999999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"186","(648,678]",186,"orange","00:11:03","00:11:05",2,"I'm so happy that's how it is.",FALSE,FALSE,7,2,3.02400000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"187","(648,678]",187,"orange","00:11:05","00:11:08",3,"I'm so happy we don't have to go to cubby walk.",FALSE,FALSE,11,3,3.16799999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"188","(648,678]",188,"orange","00:11:08","00:11:10",2,"We still have to go to school.",FALSE,FALSE,7,2,3.02400000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"189","(648,678]",189,"orange","00:11:10","00:11:11",1,"Yeah.",FALSE,FALSE,1,1,0.863999999999972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"190","(648,678]",190,"orange","00:11:11","00:11:12",1,"And gone?",TRUE,FALSE,2,1,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"191","(648,678]",191,"orange","00:11:12","00:11:13",1,"No.",FALSE,FALSE,1,1,0.863999999999972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"192","(648,678]",192,"orange","00:11:13","00:11:15",2,"They posted it on Facebook.",FALSE,FALSE,5,2,2.16000000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"193","(648,678]",193,"orange","00:11:15","00:11:18",3,"Like, it was a letter from Mr. Finnelli.",FALSE,FALSE,8,3,2.30399999999998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
"194","(648,678]",194,"orange","00:11:18","00:11:20",2,"He's like, you guys can go home.",FALSE,FALSE,7,2,3.02400000000013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,29.1401359999999,3.64251699999998,8,2.41000350000002,2.72804930010292,242472.18258,80.8240608600001,0,105.456420514339,409.99682128,0.136665607093333,0.1226225,0.0680202403688442
